Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Enzo,1/27/22 19:04,0:23:31,,Castlevania: Season 1: Witchbottle (Episode 1),,Chrome PC (Cadmium),0:23:31,0:23:31,RU (Russian Federation)
Enzo,1/27/22 19:03,0:00:08,Autoplayed: user action: None; ,Castlevania: Season 3_VAR2-RECIPE-1_EDITOR2,TEASER_TRAILER,Chrome PC (Cadmium),0:00:08,0:00:08,RU (Russian Federation)
Enzo,1/27/22 18:31,0:24:42,,DOTA: Dragon's Blood: Book 2: Unreal City (Episode 8),,Chrome PC (Cadmium),0:24:42,0:24:42,RU (Russian Federation)
Enzo,1/27/22 16:16,0:24:19,,DOTA: Dragon's Blood: Book 2: The Violet Hour (Episode 7),,Chrome PC (Cadmium),0:24:19,0:24:19,RU (Russian Federation)
Enzo,1/27/22 16:15,0:00:13,Autoplayed: user action: None; ,Teaser 1: Don't Look Up,TEASER_TRAILER,Chrome PC (Cadmium),0:00:14,0:00:14,RU (Russian Federation)
Enzo,1/26/22 19:10,0:23:47,,DOTA: Dragon's Blood: Book 2: The Hyacinth Girl (Episode 6),,Chrome PC (Cadmium),0:23:56,0:23:56,RU (Russian Federation)
Enzo,1/26/22 18:42,0:24:05,,DOTA: Dragon's Blood: Book 2: The Burial of the Dead (Episode 5),,Chrome PC (Cadmium),0:24:05,0:24:05,RU (Russian Federation)
Enzo,1/26/22 9:30,0:00:55,,Magical Andes: Season 2: Venezuela and Colombia (Episode 1),,Chrome PC (Cadmium),0:00:55,0:00:55,RU (Russian Federation)
Enzo,1/26/22 9:29,0:00:08,,The Danish Girl,,Chrome PC (Cadmium),0:00:08,0:00:08,RU (Russian Federation)
Enzo,1/26/22 9:28,0:00:08,,Red Notice,,Chrome PC (Cadmium),0:00:08,0:00:08,RU (Russian Federation)
Enzo,1/26/22 9:10,0:00:05,Autoplayed: user action: None; ,Season 1 Trailer: The Last Dance,TRAILER,Chrome PC (Cadmium),0:00:05,0:00:05,RU (Russian Federation)
Enzo,1/26/22 8:45,0:23:55,,DOTA: Dragon's Blood: Book 2: Desolate and Empty the Sea (Episode 4),,Chrome PC (Cadmium),0:23:55,0:23:55,RU (Russian Federation)
Enzo,1/26/22 8:45,0:00:06,Autoplayed: user action: None; ,Book 1 Music Video: DOTA: Dragon's Blood,HOOK,Chrome PC (Cadmium),0:00:06,0:00:06,RU (Russian Federation)
Enzo,1/26/22 7:18,0:25:10,,Heavenly Bites: Mexico: Season 1: The Sweetest of Buns (Episode 5),,Chrome PC (Cadmium),0:25:10,0:25:10,RU (Russian Federation)
Enzo,1/25/22 19:43,0:23:20,,DOTA: Dragon's Blood: Book 2: The Lady of Situations (Episode 3),,Chrome PC (Cadmium),0:23:30,0:23:30,RU (Russian Federation)
Enzo,1/25/22 19:19,0:23:30,,"DOTA: Dragon's Blood: Book 2: My Sword, My Life (Episode 2)",,Chrome PC (Cadmium),0:23:30,0:23:30,RU (Russian Federation)
Enzo,1/25/22 11:02,0:00:10,Autoplayed: user action: None; ,Informative Clip: Neymar: O Caos Perfeito,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,RU (Russian Federation)
Enzo,1/25/22 10:11,0:29:31,,Heavenly Bites: Mexico: Season 1: Eating by the Kilo (Episode 4),,Chrome PC (Cadmium),0:29:31,0:29:31,RU (Russian Federation)
Enzo,1/24/22 19:45,0:00:38,,Taco Chronicles: Volume 2: Suadero (Episode 1),,Chrome PC (Cadmium),0:00:38,Not latest view,RU (Russian Federation)
Enzo,1/24/22 19:45,0:00:10,Autoplayed: user action: None; ,Taco Chronicles (Trailer),TRAILER,Chrome PC (Cadmium),0:00:10,0:00:10,RU (Russian Federation)
Enzo,1/24/22 19:09,0:26:16,,Heavenly Bites: Mexico: Season 1: Sinful Desserts (Episode 3),,Chrome PC (Cadmium),0:25:22,0:25:22,RU (Russian Federation)
Enzo,1/24/22 19:08,0:00:05,Autoplayed: user action: None; ,Season 1 Trailer: Heavenly Bites: Mexico,TRAILER,Chrome PC (Cadmium),0:00:05,0:00:05,RU (Russian Federation)
Enzo,1/24/22 19:08,0:00:06,Autoplayed: user action: None; ,Manifest: Season 1_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:06,0:00:06,RU (Russian Federation)
Enzo,1/24/22 18:42,0:23:44,,DOTA: Dragon's Blood: Book 2: Nothing with Nothing (Episode 1),,Chrome PC (Cadmium),0:23:44,0:23:44,RU (Russian Federation)
Enzo,1/24/22 18:41,0:00:15,Autoplayed: user action: None; ,Book 1 Trailer 1: DOTA: Dragon's Blood,TRAILER,Chrome PC (Cadmium),0:00:15,0:00:15,RU (Russian Federation)
Enzo,1/24/22 18:15,0:24:13,,DOTA: Dragon's Blood: Book 1: A Game of Chess (Episode 8),,Chrome PC (Cadmium),0:24:13,0:24:13,RU (Russian Federation)
Enzo,1/24/22 18:15,0:00:04,Autoplayed: user action: None; ,Moment of High Emotion Clip: Munich - The Edge of War,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/24/22 9:28,0:00:04,Autoplayed: user action: None; ,Book 1 Trailer 1: DOTA: Dragon's Blood,TRAILER,Chrome PC (Cadmium),0:00:04,Not latest view,RU (Russian Federation)
Enzo,1/23/22 18:31,0:25:05,,Heavenly Bites: Mexico: Season 1: More Than Just Chips (Episode 2),,Chrome PC (Cadmium),0:25:05,0:25:05,RU (Russian Federation)
Enzo,1/23/22 18:07,0:23:43,,DOTA: Dragon's Blood: Book 1: Speak the Words (Episode 7),,Chrome PC (Cadmium),0:23:53,0:23:53,RU (Russian Federation)
Enzo,1/23/22 17:43,0:24:04,,"DOTA: Dragon's Blood: Book 1: The Knight, Death and the Devil (Episode 6)",,Chrome PC (Cadmium),0:23:43,0:23:43,RU (Russian Federation)
Enzo,1/22/22 19:29,0:30:41,,Heavenly Bites: Mexico: Season 1: Micheladas (Episode 1),,Chrome PC (Cadmium),0:30:41,0:30:41,RU (Russian Federation)
Enzo,1/22/22 18:57,0:22:59,,DOTA: Dragon's Blood: Book 1: The Fire Sermon (Episode 5),,Chrome PC (Cadmium),0:23:09,0:23:09,RU (Russian Federation)
Enzo,1/22/22 18:33,0:24:32,,DOTA: Dragon's Blood: Book 1: The Monster at the End of This Book (Episode 4),,Chrome PC (Cadmium),0:24:42,0:24:42,RU (Russian Federation)
Enzo,1/22/22 17:53,0:24:17,,DOTA: Dragon's Blood: Book 1: Neverwhere Land (Episode 3),,Chrome PC (Cadmium),0:24:17,0:24:17,RU (Russian Federation)
Enzo,1/22/22 4:46,0:00:03,,Riverdale: Season 5: Chapter Seventy-Nine: Graduation (Episode 3),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:00:11,0:00:11,US (United States)
Enzo,1/22/22 4:05,0:40:36,,Riverdale: Season 5: Chapter Seventy-Eight: The Preppy Murders (Episode 2),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:41:25,0:41:25,US (United States)
Enzo,1/22/22 3:22,0:41:56,,Riverdale: Season 5: Chapter Seventy-Seven: Climax (Episode 1),,Apple iPad 6th Gen 9.7 (Wi-Fi) iPad,0:41:57,0:41:57,US (United States)
Enzo,1/21/22 20:05,0:00:05,Autoplayed: user action: None; ,Season 4 Part 1 Teaser: Ozark,TEASER_TRAILER,Chrome PC (Cadmium),0:00:05,0:00:05,RU (Russian Federation)
Enzo,1/21/22 19:29,0:24:08,,DOTA: Dragon's Blood: Book 1: Princess of Nothing (Episode 2),,Chrome PC (Cadmium),0:24:18,0:24:18,RU (Russian Federation)
Enzo,1/21/22 18:54,0:25:45,,DOTA: Dragon's Blood: Book 1: What the Thunder Said (Episode 1),,Chrome PC (Cadmium),0:25:45,0:25:45,RU (Russian Federation)
Enzo,1/21/22 18:53,0:00:39,Autoplayed: user action: None; ,Book 2 Teaser 1: DOTA: Dragon's Blood,TEASER_TRAILER,Chrome PC (Cadmium),0:00:39,0:00:39,RU (Russian Federation)
Enzo,1/21/22 18:40,0:00:10,Autoplayed: user action: None; ,GoodFellas_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,RU (Russian Federation)
Enzo,1/21/22 18:36,0:00:04,Autoplayed: user action: None; ,Genre Specific Moment Clip: How I Fell in Love with a Gangster,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/20/22 16:38,0:00:08,Autoplayed: user action: None; ,Genre Specific Moment Clip: How I Fell in Love with a Gangster,HOOK,Chrome PC (Cadmium),0:00:08,Not latest view,RU (Russian Federation)
Enzo,1/15/22 5:26,0:18:23,,The Vampire Diaries: Season 7: Moonlight on the Bayou (Episode 14),,Netflix Chrome MAC (Cadmium) HTML 5,0:18:23,0:18:23,US (United States)
Enzo,1/15/22 3:22,1:55:58,,The Social Network,,Netflix Chrome MAC (Cadmium) HTML 5,1:55:42,Not latest view,US (United States)
Enzo,1/15/22 3:20,0:00:05,Autoplayed: user action: None; ,Ozark (Trailer),TRAILER,Netflix Chrome MAC (Cadmium) HTML 5,0:00:05,0:00:05,US (United States)
Enzo,1/9/22 19:20,0:11:09,,Troy,,Chrome PC (Cadmium),0:11:14,0:11:14,RU (Russian Federation)
Enzo,1/9/22 19:19,0:00:09,Autoplayed: user action: None; ,El Dragón: Return of a Warrior: Season 1 (Trailer),TRAILER,Chrome PC (Cadmium),0:00:09,0:00:09,RU (Russian Federation)
Enzo,1/9/22 19:17,0:00:05,,Troy,,Chrome PC (Cadmium),0:00:05,Not latest view,RU (Russian Federation)
Enzo,1/9/22 19:11,0:00:04,Autoplayed: user action: None; ,Season 2 Plot Clip: The Witcher,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/8/22 5:41,0:00:26,Autoplayed: user action: None; ,Now You See Me_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:26,0:00:26,PE (Peru)
Enzo,1/8/22 5:18,0:00:06,Autoplayed: user action: None; ,Main Character Intro Clip: Café con aroma de mujer,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:06,0:00:06,PE (Peru)
Enzo,1/8/22 5:15,0:00:39,,Peaky Blinders: Season 1: Episode 3,,Netflix Chrome MAC (Cadmium) HTML 5,0:00:39,0:00:39,PE (Peru)
Enzo,1/8/22 5:14,0:00:04,Autoplayed: user action: None; ,Main Character Intro Clip: Café con aroma de mujer,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:04,Not latest view,PE (Peru)
Enzo,1/7/22 16:15,1:53:29,,Eat Pray Love,,Chrome PC (Cadmium),2:14:00,2:14:00,RU (Russian Federation)
Enzo,1/7/22 14:20,0:20:56,,Eat Pray Love,,Chrome PC (Cadmium),0:20:56,Not latest view,RU (Russian Federation)
Enzo,1/7/22 14:19,0:00:33,Autoplayed: user action: None; ,Eat Pray Love_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:33,0:00:33,RU (Russian Federation)
Enzo,1/7/22 14:17,0:00:33,Autoplayed: user action: None; ,Two Weeks Notice_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:33,0:00:33,RU (Russian Federation)
Enzo,1/7/22 14:15,0:00:14,Autoplayed: user action: None; ,Moment of High Emotion Clip: Red Notice,HOOK,Chrome PC (Cadmium),0:00:14,0:00:14,RU (Russian Federation)
Enzo,1/7/22 14:14,0:00:09,,Four to Dinner,,Chrome PC (Cadmium),0:00:09,0:00:09,RU (Russian Federation)
Enzo,1/7/22 14:14,0:00:21,Autoplayed: user action: None; ,Act 2 Conflict Clip: Four to Dinner,HOOK,Chrome PC (Cadmium),0:00:21,0:00:21,RU (Russian Federation)
Enzo,1/7/22 11:57,0:00:06,Autoplayed: user action: None; ,Teaser 1: Mother / Android,TEASER_TRAILER,Chrome PC (Cadmium),0:00:06,0:00:06,RU (Russian Federation)
Enzo,1/7/22 11:36,0:20:58,,The Office (U.S.): Season 1: Diversity Day (Episode 2),,Chrome PC (Cadmium),0:21:18,0:21:18,RU (Russian Federation)
Enzo,1/7/22 10:29,0:35:47,,Emily in Paris: Season 2: French Revolution (Episode 10),,Chrome PC (Cadmium),0:36:18,0:36:18,RU (Russian Federation)
Enzo,1/7/22 6:52,0:00:09,Autoplayed: user action: None; ,Shrek_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:09,0:00:09,RU (Russian Federation)
Enzo,1/7/22 6:25,0:26:40,,Emily in Paris: Season 2: Scents & Sensibility (Episode 9),,Chrome PC (Cadmium),0:26:49,0:26:49,RU (Russian Federation)
Enzo,1/7/22 5:53,0:24:17,,Emily in Paris: Season 2: Champagne Problems (Episode 8),,Chrome PC (Cadmium),0:24:17,0:24:17,RU (Russian Federation)
Enzo,1/7/22 4:32,0:40:27,,Matchday: Inside FC Barcelona: Season 1: A New Beginning (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:41:01,0:41:01,PE (Peru)
Enzo,1/7/22 1:13,0:00:01,,Matchday: Inside FC Barcelona: Season 1: A New Beginning (Episode 8),,Netflix Chrome MAC (Cadmium) HTML 5,0:00:34,Not latest view,PE (Peru)
Enzo,1/7/22 0:26,0:45:17,,Matchday: Inside FC Barcelona: Season 1: The 18-Day Storm (Episode 7),,Netflix Chrome MAC (Cadmium) HTML 5,0:45:21,0:45:21,PE (Peru)
Enzo,1/6/22 23:38,0:45:32,,Matchday: Inside FC Barcelona: Season 1: European Night (Episode 6),,Netflix Chrome MAC (Cadmium) HTML 5,0:45:05,0:45:05,PE (Peru)
Enzo,1/6/22 23:35,0:03:24,,Matchday: Inside FC Barcelona: Season 1: Match Point (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:40:06,0:40:06,PE (Peru)
Enzo,1/6/22 23:26,0:00:22,Autoplayed: user action: None; ,Troy_hook_primary_16x9,HOOK,Netflix Chrome MAC (Cadmium) HTML 5,0:00:00,0:00:00,PE (Peru)
Enzo,1/6/22 19:24,0:00:04,Autoplayed: user action: None; ,Shrek_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,Not latest view,RU (Russian Federation)
Enzo,1/6/22 19:23,0:00:06,Autoplayed: user action: None; ,Emily in Paris: Season 1_BREAKOUT-TALENT_SIZZLE_LUCAS_BRAVO,TRAILER,Chrome PC (Cadmium),0:00:06,Not latest view,RU (Russian Federation)
Enzo,1/6/22 18:52,0:27:07,,"Emily in Paris: Season 2: The Cook, the Thief, Her Ghost and His Lover (Episode 7)",,Chrome PC (Cadmium),0:27:16,0:27:16,RU (Russian Federation)
Enzo,1/6/22 18:11,0:27:46,,Emily in Paris: Season 2: Boiling Point (Episode 6),,Chrome PC (Cadmium),0:27:46,0:27:46,RU (Russian Federation)
Enzo,1/6/22 16:13,0:00:04,Autoplayed: user action: None; ,It's Complicated_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/6/22 15:18,0:55:12,,The Witcher: Season 2: What Is Lost (Episode 3),,Chrome PC (Cadmium),0:55:12,0:55:12,RU (Russian Federation)
Enzo,1/6/22 15:18,0:00:12,Autoplayed: user action: None; ,Season 1 Teaser: Kitz,TEASER_TRAILER,Chrome PC (Cadmium),0:00:12,0:00:12,RU (Russian Federation)
Enzo,1/6/22 9:38,0:26:08,,Emily in Paris: Season 2: An Englishman in Paris (Episode 5),,Chrome PC (Cadmium),0:26:08,0:26:08,RU (Russian Federation)
Enzo,1/6/22 9:36,0:00:48,Autoplayed: user action: None; ,Emily in Paris: Season 1_BREAKOUT-TALENT_SIZZLE_LUCAS_BRAVO,TRAILER,Chrome PC (Cadmium),0:00:48,Not latest view,RU (Russian Federation)
Enzo,1/6/22 9:36,0:00:23,Autoplayed: user action: None; ,Season 2 Plot Clip: The Witcher,HOOK,Chrome PC (Cadmium),0:00:23,Not latest view,RU (Russian Federation)
Enzo,1/6/22 9:35,0:00:05,Autoplayed: user action: None; ,The Road to El Dorado_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,RU (Russian Federation)
Enzo,1/6/22 8:39,0:42:09,,Suits: Season 2: Blood in the Water (Episode 12),,Chrome PC (Cadmium),0:42:09,0:42:09,RU (Russian Federation)
Enzo,1/5/22 19:02,0:00:53,Autoplayed: user action: None; ,Trailer: Love Hard,TRAILER,Chrome PC (Cadmium),0:00:53,0:00:53,RU (Russian Federation)
Enzo,1/5/22 18:58,0:00:32,Autoplayed: user action: None; ,Trailer: The King,TRAILER,Chrome PC (Cadmium),0:00:40,0:00:40,RU (Russian Federation)
Enzo,1/5/22 18:58,0:00:07,Autoplayed: user action: None; ,Trailer: The King,TRAILER,Chrome PC (Cadmium),0:00:07,Not latest view,RU (Russian Federation)
Enzo,1/5/22 18:57,0:00:35,Autoplayed: user action: None; ,Season 1 Trailer: Bridgerton,TRAILER,Chrome PC (Cadmium),0:00:35,0:00:35,RU (Russian Federation)
Enzo,1/5/22 18:57,0:00:10,Autoplayed: user action: None; ,The Change-Up_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,RU (Russian Federation)
Enzo,1/5/22 16:35,0:00:10,Autoplayed: user action: None; ,Trailer: Love Hard,TRAILER,Chrome PC (Cadmium),0:00:10,Not latest view,RU (Russian Federation)
Enzo,1/5/22 15:52,0:19:42,,The Witcher: Season 2: Kaer Morhen (Episode 2),,Chrome PC (Cadmium),0:54:20,0:54:20,RU (Russian Federation)
Enzo,1/5/22 13:58,0:34:38,,The Witcher: Season 2: Kaer Morhen (Episode 2),,Chrome PC (Cadmium),0:34:38,Not latest view,RU (Russian Federation)
Enzo,1/5/22 13:09,0:00:22,Autoplayed: user action: None; ,Season 2 Plot Clip: The Witcher,HOOK,Chrome PC (Cadmium),0:00:22,Not latest view,RU (Russian Federation)
Enzo,1/5/22 12:10,0:32:22,,Emily in Paris: Season 2: Jules and Em (Episode 4),,Chrome PC (Cadmium),0:32:31,0:32:31,RU (Russian Federation)
Enzo,1/5/22 11:52,0:17:27,,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),,Chrome PC (Cadmium),0:25:00,0:25:00,RU (Russian Federation)
Enzo,1/5/22 11:51,0:00:15,Autoplayed: user action: None; ,The Holiday_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:15,Not latest view,RU (Russian Federation)
Enzo,1/4/22 18:40,0:08:53,,Shadow and Bone: Season 1: A Searing Burst of Light (Episode 1),,Chrome PC (Cadmium),0:08:53,Not latest view,RU (Russian Federation)
Enzo,1/4/22 17:42,0:37:33,,The Road to El Dorado,,Chrome PC (Cadmium),0:37:33,0:37:33,RU (Russian Federation)
Enzo,1/4/22 17:41,0:00:17,,The Road to El Dorado,,Chrome PC (Cadmium),0:00:17,Not latest view,RU (Russian Federation)
Enzo,1/4/22 17:40,0:00:10,Autoplayed: user action: None; ,Home_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:10,0:00:10,RU (Russian Federation)
Enzo,1/4/22 17:36,0:03:19,,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),,Chrome PC (Cadmium),0:07:33,Not latest view,RU (Russian Federation)
Enzo,1/4/22 16:48,0:04:05,,Emily in Paris: Season 2: Bon Anniversaire! (Episode 3),,Chrome PC (Cadmium),0:04:14,Not latest view,RU (Russian Federation)
Enzo,1/4/22 16:05,0:25:35,,Emily in Paris: Season 2: Do You Know the Way to St. Tropez? (Episode 2),,Chrome PC (Cadmium),0:25:44,0:25:44,RU (Russian Federation)
Enzo,1/4/22 15:40,0:24:28,,Emily in Paris: Season 2: Voulez-Vous Coucher Avec Moi? (Episode 1),,Chrome PC (Cadmium),0:24:28,0:24:28,RU (Russian Federation)
Enzo,1/4/22 15:37,0:02:40,,Season 1 Recap: Emily in Paris,RECAP,Chrome PC (Cadmium),0:02:40,0:02:40,RU (Russian Federation)
Enzo,1/4/22 15:36,0:00:04,Autoplayed: user action: None; ,All or Nothing_hook_03_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/4/22 15:35,0:00:06,Autoplayed: user action: None; ,Trailer: Holidate,TRAILER,Chrome PC (Cadmium),0:00:06,0:00:06,RU (Russian Federation)
Enzo,1/4/22 15:34,0:00:12,Autoplayed: user action: None; ,Pelé VCEE Clip 2 (Character Intro),HOOK,Chrome PC (Cadmium),0:00:12,0:00:12,RU (Russian Federation)
Enzo,1/4/22 15:33,0:00:10,Autoplayed: user action: None; ,Anne with an E (Trailer),TRAILER,Chrome PC (Cadmium),0:00:11,Not latest view,RU (Russian Federation)
Enzo,1/4/22 15:31,0:00:53,Autoplayed: user action: None; ,Michael Jackson's This Is It_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:53,0:00:53,RU (Russian Federation)
Enzo,1/4/22 15:28,0:00:18,Autoplayed: user action: None; ,The Danish Girl_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:18,0:00:18,RU (Russian Federation)
Enzo,1/4/22 15:26,0:00:05,Autoplayed: user action: None; ,Only Yesterday_hook_05_16x9,HOOK,Chrome PC (Cadmium),0:00:05,0:00:05,RU (Russian Federation)
Enzo,1/4/22 15:23,0:00:09,Autoplayed: user action: None; ,The Last Czars (Trailer #4),TRAILER,Chrome PC (Cadmium),0:00:09,0:00:09,RU (Russian Federation)
Enzo,1/4/22 15:22,0:00:05,Autoplayed: user action: None; ,Marco Polo (Trailer),TRAILER,Chrome PC (Cadmium),0:00:06,0:00:06,RU (Russian Federation)
Enzo,1/4/22 15:22,0:00:13,Autoplayed: user action: None; ,Troy_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:13,Not latest view,RU (Russian Federation)
Enzo,1/4/22 15:21,0:00:06,Autoplayed: user action: None; ,Season 1 Trailer: Cursed,TRAILER,Chrome PC (Cadmium),0:00:06,0:00:06,RU (Russian Federation)
Enzo,1/4/22 15:19,0:00:17,Autoplayed: user action: None; ,Season 1 Trailer: Rise of Empires: Ottoman,TRAILER,Chrome PC (Cadmium),0:00:17,0:00:17,RU (Russian Federation)
Enzo,1/4/22 15:18,0:00:47,Autoplayed: user action: None; ,Marco Polo: One Hundred Eyes (Trailer),TRAILER,Chrome PC (Cadmium),0:00:47,0:00:47,RU (Russian Federation)
Enzo,1/4/22 15:18,0:00:15,Autoplayed: user action: None; ,Roman Empire: Caligula: The Mad Emperor (Trailer),TRAILER,Chrome PC (Cadmium),0:00:15,0:00:15,RU (Russian Federation)
Enzo,1/4/22 15:17,0:00:06,Autoplayed: user action: None; ,Marco Polo (Trailer),TRAILER,Chrome PC (Cadmium),0:00:07,Not latest view,RU (Russian Federation)
Enzo,1/4/22 15:17,0:00:25,Autoplayed: user action: None; ,Age of Samurai: Battle for Japan: Season 1 Clip: High Context,HOOK,Chrome PC (Cadmium),0:00:25,Not latest view,RU (Russian Federation)
Enzo,1/4/22 15:16,0:00:21,Autoplayed: user action: None; ,Season 1 Inciting Incident Clip: Arcane,HOOK,Chrome PC (Cadmium),0:00:21,0:00:21,RU (Russian Federation)
Enzo,1/4/22 15:15,0:00:04,Autoplayed: user action: None; ,Trailer: Holidate,TRAILER,Chrome PC (Cadmium),0:00:04,Not latest view,RU (Russian Federation)
Enzo,1/4/22 14:05,0:05:08,,Guatemala: Heart of the Mayan World,,Chrome PC (Cadmium),1:03:54,1:03:54,RU (Russian Federation)
Enzo,1/4/22 12:18,0:19:23,,Guatemala: Heart of the Mayan World,,Chrome PC (Cadmium),0:58:45,Not latest view,RU (Russian Federation)
Enzo,1/4/22 10:35,0:00:01,,Guatemala: Heart of the Mayan World,,Chrome PC (Cadmium),0:39:21,Not latest view,RU (Russian Federation)
Enzo,1/4/22 8:05,0:41:02,,Guatemala: Heart of the Mayan World,,Chrome PC (Cadmium),0:39:20,Not latest view,RU (Russian Federation)
Enzo,1/4/22 8:04,0:00:22,Autoplayed: user action: None; ,Guatemala: Tierra de Mayas_hook_01_16x9,HOOK,Chrome PC (Cadmium),0:00:22,Not latest view,RU (Russian Federation)
Enzo,1/4/22 8:04,0:00:09,Autoplayed: user action: None; ,Intuition (Trailer),TRAILER,Chrome PC (Cadmium),0:00:09,0:00:09,RU (Russian Federation)
Enzo,1/4/22 8:01,0:00:11,Autoplayed: user action: None; ,The Invisible Guest_hook_primary_16x9,HOOK,Chrome PC (Cadmium),0:00:11,0:00:11,RU (Russian Federation)
Enzo,1/4/22 7:59,0:00:09,,Getaway Plan,,Chrome PC (Cadmium),0:00:09,0:00:09,RU (Russian Federation)
Enzo,1/4/22 7:58,0:00:04,Autoplayed: user action: None; ,Dime cuando tú_hook_04_16x9,HOOK,Chrome PC (Cadmium),0:00:04,0:00:04,RU (Russian Federation)
Enzo,1/4/22 4:16,0:37:25,,Matchday: Inside FC Barcelona: Season 1: Match Point (Episode 5),,Netflix Chrome MAC (Cadmium) HTML 5,0:36:42,Not latest view,PE (Peru)
Enzo,1/4/22 3:29,0:39:56,,Matchday: Inside FC Barcelona: Season 1: The Neighbours (Episode 4),,Netflix Chrome MAC (Cadmium) HTML 5,0:39:50,0:39:50,PE (Peru)
Enzo,1/4/22 3:17,0:11:37,,Matchday: Inside FC Barcelona: Season 1: The Curse (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:43:13,0:43:13,PE (Peru)
Enzo,1/4/22 0:29,0:42:12,,Matchday: Inside FC Barcelona: Season 1: The Curse (Episode 3),,Netflix Chrome MAC (Cadmium) HTML 5,0:42:26,Not latest view,PE (Peru)
Enzo,1/4/22 0:13,0:13:12,,Matchday: Inside FC Barcelona: Season 1: Enemy Territory (Episode 2),,Netflix Chrome MAC (Cadmium) HTML 5,0:40:06,0:40:06,PE (Peru)
Enzo,1/3/22 17:28,1:19:50,,The Witcher: Nightmare of the Wolf,,Chrome PC (Cadmium),1:19:50,1:19:50,RU (Russian Federation)
